"","Home.Team","Away.Team","Goals H","Goals A","Probability","Game"
"433","Dep.Cali","AmericaDeCali",0,0,0.085214246605538,13
"434","Dep.Cali","AmericaDeCali",0,1,0.0658972508800275,13
"435","Dep.Cali","AmericaDeCali",0,2,0.0300763130767604,13
"436","Dep.Cali","AmericaDeCali",0,3,0.00917473421832404,13
"437","Dep.Cali","AmericaDeCali",0,4,0.00210413103737255,13
"438","Dep.Cali","AmericaDeCali",0,5,0.000386933621765754,13
"439","Dep.Cali","AmericaDeCali",1,0,0.117883791738881,13
"440","Dep.Cali","AmericaDeCali",1,1,0.127197289355898,13
"441","Dep.Cali","AmericaDeCali",1,2,0.0519055184856023,13
"442","Dep.Cali","AmericaDeCali",1,3,0.0161657533667301,13
"443","Dep.Cali","AmericaDeCali",1,4,0.00376833596795456,13
"444","Dep.Cali","AmericaDeCali",1,5,0.000701650676981995,13
"445","Dep.Cali","AmericaDeCali",2,0,0.0962041198604124,13
"446","Dep.Cali","AmericaDeCali",2,1,0.0930197085038493,13
"447","Dep.Cali","AmericaDeCali",2,2,0.05508217516068,13
"448","Dep.Cali","AmericaDeCali",2,3,0.0143546990781775,13
"449","Dep.Cali","AmericaDeCali",2,4,0.00343516766586618,13
"450","Dep.Cali","AmericaDeCali",2,5,0.000655374619413792,13
"451","Dep.Cali","AmericaDeCali",3,0,0.0524586467409733,13
"452","Dep.Cali","AmericaDeCali",3,1,0.0519910220355589,13
"453","Dep.Cali","AmericaDeCali",3,2,0.0258156395023673,13
"454","Dep.Cali","AmericaDeCali",3,3,0.0128024856587562,13
"455","Dep.Cali","AmericaDeCali",3,4,0.00212033838796061,13
"456","Dep.Cali","AmericaDeCali",3,5,0.000419808439677492,13
"457","Dep.Cali","AmericaDeCali",4,0,0.0215029622491675,13
"458","Dep.Cali","AmericaDeCali",4,1,0.021773963892207,13
"459","Dep.Cali","AmericaDeCali",4,2,0.0111436364909992,13
"460","Dep.Cali","AmericaDeCali",4,3,0.00383279372768696,13
"461","Dep.Cali","AmericaDeCali",4,4,0.00232929852848774,13
"462","Dep.Cali","AmericaDeCali",4,5,0.000206577068450618,13
"463","Dep.Cali","AmericaDeCali",5,0,0.00706779074097831,13
"464","Dep.Cali","AmericaDeCali",5,1,0.00729044593033052,13
"465","Dep.Cali","AmericaDeCali",5,2,0.00384458718048016,13
"466","Dep.Cali","AmericaDeCali",5,3,0.0013778721739989,13
"467","Dep.Cali","AmericaDeCali",5,4,0.000375831013360006,13
"468","Dep.Cali","AmericaDeCali",5,5,0.000419106318324128,13
"469","DeportesTolima","AmericaDeCali",0,0,0.0786291306391232,14
"470","DeportesTolima","AmericaDeCali",0,1,0.078868560793456,14
"471","DeportesTolima","AmericaDeCali",0,2,0.0474066573497564,14
"472","DeportesTolima","AmericaDeCali",0,3,0.0190662235149492,14
"473","DeportesTolima","AmericaDeCali",0,4,0.00577218064748741,14
"474","DeportesTolima","AmericaDeCali",0,5,0.00140310460371926,14
"475","DeportesTolima","AmericaDeCali",1,0,0.0944879313928599,14
"476","DeportesTolima","AmericaDeCali",1,1,0.132561390439428,14
"477","DeportesTolima","AmericaDeCali",1,2,0.0715383601188136,14
"478","DeportesTolima","AmericaDeCali",1,3,0.0293771270884412,14
"479","DeportesTolima","AmericaDeCali",1,4,0.00905608503096235,14
"480","DeportesTolima","AmericaDeCali",1,5,0.00223566458353339,14
"481","DeportesTolima","AmericaDeCali",2,0,0.0678800812538375,14
"482","DeportesTolima","AmericaDeCali",2,1,0.0854488991929705,14
"483","DeportesTolima","AmericaDeCali",2,2,0.0641195870123152,14
"484","DeportesTolima","AmericaDeCali",2,3,0.0227031314590277,14
"485","DeportesTolima","AmericaDeCali",2,4,0.00717824537490019,14
"486","DeportesTolima","AmericaDeCali",2,5,0.00181652944048282,14
"487","DeportesTolima","AmericaDeCali",3,0,0.0325480710358776,14
"488","DeportesTolima","AmericaDeCali",3,1,0.0417959562898566,14
"489","DeportesTolima","AmericaDeCali",3,2,0.0270309443658255,14
"490","DeportesTolima","AmericaDeCali",3,3,0.0159597059180363,14
"491","DeportesTolima","AmericaDeCali",3,4,0.00382628266372738,14
"492","DeportesTolima","AmericaDeCali",3,5,0.00100190349352705,14
"493","DeportesTolima","AmericaDeCali",4,0,0.0117182892029616,14
"494","DeportesTolima","AmericaDeCali",4,1,0.0153070532656431,14
"495","DeportesTolima","AmericaDeCali",4,2,0.0101471011082439,14
"496","DeportesTolima","AmericaDeCali",4,3,0.00454161059884796,14
"497","DeportesTolima","AmericaDeCali",4,4,0.00287089916671931,14
"498","DeportesTolima","AmericaDeCali",4,5,0.000420758019618837,14
"499","DeportesTolima","AmericaDeCali",5,0,0.00337889117365252,14
"500","DeportesTolima","AmericaDeCali",5,1,0.00447836025692264,14
"501","DeportesTolima","AmericaDeCali",5,2,0.00304113283637139,14
"502","DeportesTolima","AmericaDeCali",5,3,0.00140791509805812,14
"503","DeportesTolima","AmericaDeCali",5,4,0.000498091179366545,14
"504","DeportesTolima","AmericaDeCali",5,5,0.000478144390680201,14
"505","Huila","AmericaDeCali",0,0,0.144292609168716,15
"506","Huila","AmericaDeCali",0,1,0.138291980227493,15
"507","Huila","AmericaDeCali",0,2,0.0731004497095423,15
"508","Huila","AmericaDeCali",0,3,0.0259032554174032,15
"509","Huila","AmericaDeCali",0,4,0.0069208663204713,15
"510","Huila","AmericaDeCali",0,5,0.00148681899854595,15
"511","Huila","AmericaDeCali",1,0,0.115649261507612,15
"512","Huila","AmericaDeCali",1,1,0.143677816291353,15
"513","Huila","AmericaDeCali",1,2,0.0705236427235766,15
"514","Huila","AmericaDeCali",1,3,0.0261264351345976,15
"515","Huila","AmericaDeCali",1,4,0.00728302166124856,15
"516","Huila","AmericaDeCali",1,5,0.00162850541303118,15
"517","Huila","AmericaDeCali",2,0,0.0510886465433193,15
"518","Huila","AmericaDeCali",2,1,0.0589269717958781,15
"519","Huila","AmericaDeCali",2,2,0.0446181539819824,15
"520","Huila","AmericaDeCali",2,3,0.0135534796154555,15
"521","Huila","AmericaDeCali",2,4,0.00402592191037603,15
"522","Huila","AmericaDeCali",2,5,0.00096035391747218,15
"523","Huila","AmericaDeCali",3,0,0.0151198300995778,15
"524","Huila","AmericaDeCali",3,1,0.0182276413265613,15
"525","Huila","AmericaDeCali",3,2,0.0113151989793721,15
"526","Huila","AmericaDeCali",3,3,0.00901150027930214,15
"527","Huila","AmericaDeCali",3,4,0.00154308811441029,15
"528","Huila","AmericaDeCali",3,5,0.000400978637697167,15
"529","Huila","AmericaDeCali",4,0,0.0033720362274729,15
"530","Huila","AmericaDeCali",4,1,0.00424013145572439,15
"531","Huila","AmericaDeCali",4,2,0.00280416605042948,15
"532","Huila","AmericaDeCali",4,3,0.00128729552268546,15
"533","Huila","AmericaDeCali",4,4,0.00178057778446694,15
"534","Huila","AmericaDeCali",4,5,0.000130427967590948,15
"535","Huila","AmericaDeCali",5,0,0.000604372004050702,15
"536","Huila","AmericaDeCali",5,1,0.00079080739133665,15
"537","Huila","AmericaDeCali",5,2,0.000557813466950283,15
"538","Huila","AmericaDeCali",5,3,0.000278916079489074,15
"539","Huila","AmericaDeCali",5,4,0.000108746939121638,15
"540","Huila","AmericaDeCali",5,5,0.000368281335685508,15
"541","Ind.Medellin","AmericaDeCali",0,0,0.0567366167240504,16
"542","Ind.Medellin","AmericaDeCali",0,1,0.0448773718133119,16
"543","Ind.Medellin","AmericaDeCali",0,2,0.0231167337513005,16
"544","Ind.Medellin","AmericaDeCali",0,3,0.00797595973225946,16
"545","Ind.Medellin","AmericaDeCali",0,4,0.00207342206040681,16
"546","Ind.Medellin","AmericaDeCali",0,5,0.000433108374048979,16
"547","Ind.Medellin","AmericaDeCali",1,0,0.088768043885471,16
"548","Ind.Medellin","AmericaDeCali",1,1,0.109765451710289,16
"549","Ind.Medellin","AmericaDeCali",1,2,0.048925756799172,16
"550","Ind.Medellin","AmericaDeCali",1,3,0.0171268395933802,16
"551","Ind.Medellin","AmericaDeCali",1,4,0.00450010054301344,16
"552","Ind.Medellin","AmericaDeCali",1,5,0.000947028506732931,16
"553","Ind.Medellin","AmericaDeCali",2,0,0.090080859181856,16
"554","Ind.Medellin","AmericaDeCali",2,1,0.0966462193132459,16
"555","Ind.Medellin","AmericaDeCali",2,2,0.0621142046700709,16
"556","Ind.Medellin","AmericaDeCali",2,3,0.0184480826233706,16
"557","Ind.Medellin","AmericaDeCali",2,4,0.00492515451259105,16
"558","Ind.Medellin","AmericaDeCali",2,5,0.00105075519929494,16
"559","Ind.Medellin","AmericaDeCali",3,0,0.0609902207576193,16
"560","Ind.Medellin","AmericaDeCali",3,1,0.0667171043593597,16
"561","Ind.Medellin","AmericaDeCali",3,2,0.0364758195015227,16
"562","Ind.Medellin","AmericaDeCali",3,3,0.0175798622305281,16
"563","Ind.Medellin","AmericaDeCali",3,4,0.00362158242819132,16
"564","Ind.Medellin","AmericaDeCali",3,5,0.000788664245254949,16
"565","Ind.Medellin","AmericaDeCali",4,0,0.030994884474271,16
"566","Ind.Medellin","AmericaDeCali",4,1,0.034501438942058,16
"567","Ind.Medellin","AmericaDeCali",4,2,0.0192643053249904,16
"568","Ind.Medellin","AmericaDeCali",4,3,0.00718439908678515,16
"569","Ind.Medellin","AmericaDeCali",4,4,0.00336022382727086,16
"570","Ind.Medellin","AmericaDeCali",4,5,0.000450042329980004,16
"571","Ind.Medellin","AmericaDeCali",5,0,0.0126109606824469,16
"572","Ind.Medellin","AmericaDeCali",5,1,0.0142586486353619,16
"573","Ind.Medellin","AmericaDeCali",5,2,0.00813144159208269,16
"574","Ind.Medellin","AmericaDeCali",5,3,0.00311285561276683,16
"575","Ind.Medellin","AmericaDeCali",5,4,0.000898123177796281,16
"576","Ind.Medellin","AmericaDeCali",5,5,0.000547713797847791,16
"577","LaEquidad","AmericaDeCali",0,0,0.191006333411876,17
"578","LaEquidad","AmericaDeCali",0,1,0.138881676105118,17
"579","LaEquidad","AmericaDeCali",0,2,0.0543184721293014,17
"580","LaEquidad","AmericaDeCali",0,3,0.014222082284986,17
"581","LaEquidad","AmericaDeCali",0,4,0.00280449388964089,17
"582","LaEquidad","AmericaDeCali",0,5,0.000444268430660718,17
"583","LaEquidad","AmericaDeCali",1,0,0.152063516133638,17
"584","LaEquidad","AmericaDeCali",1,1,0.142692603504306,17
"585","LaEquidad","AmericaDeCali",1,2,0.0522960708476451,17
"586","LaEquidad","AmericaDeCali",1,3,0.0143617205722952,17
"587","LaEquidad","AmericaDeCali",1,4,0.00294849032482164,17
"588","LaEquidad","AmericaDeCali",1,5,0.000483034254311498,17
"589","LaEquidad","AmericaDeCali",2,0,0.0649447820366222,17
"590","LaEquidad","AmericaDeCali",2,1,0.0572246248892241,17
"591","LaEquidad","AmericaDeCali",2,2,0.0356015550163677,17
"592","LaEquidad","AmericaDeCali",2,3,0.00754608008437665,17
"593","LaEquidad","AmericaDeCali",2,4,0.00167470021839439,17
"594","LaEquidad","AmericaDeCali",2,5,0.00029578260582634,17
"595","LaEquidad","AmericaDeCali",3,0,0.0185180658976973,17
"596","LaEquidad","AmericaDeCali",3,1,0.0171831061935818,17
"597","LaEquidad","AmericaDeCali",3,2,0.00827184866338051,17
"598","LaEquidad","AmericaDeCali",3,3,0.00693408596740096,17
"599","LaEquidad","AmericaDeCali",3,4,0.000672270636928435,17
"600","LaEquidad","AmericaDeCali",3,5,0.000132857496787031,17
"601","LaEquidad","AmericaDeCali",4,0,0.0039658571267341,17
"602","LaEquidad","AmericaDeCali",4,1,0.00385379001866946,17
"603","LaEquidad","AmericaDeCali",4,2,0.00201568691453483,17
"604","LaEquidad","AmericaDeCali",4,3,0.000740025073510906,17
"605","LaEquidad","AmericaDeCali",4,4,0.00153358765984869,17
"606","LaEquidad","AmericaDeCali",4,5,4.70091943844426e-05,17
"607","LaEquidad","AmericaDeCali",5,0,0.000680457442775028,17
"608","LaEquidad","AmericaDeCali",5,1,0.000689006951356307,17
"609","LaEquidad","AmericaDeCali",5,2,0.000391443537264009,17
"610","LaEquidad","AmericaDeCali",5,3,0.000161526941318815,17
"611","LaEquidad","AmericaDeCali",5,4,5.19987168886838e-05,17
"612","LaEquidad","AmericaDeCali",5,5,0.000347088827527061,17
"613","Millonarios","AmericaDeCali",0,0,0.0969429084043016,18
"614","Millonarios","AmericaDeCali",0,1,0.0639915253988291,18
"615","Millonarios","AmericaDeCali",0,2,0.0243675426341882,18
"616","Millonarios","AmericaDeCali",0,3,0.00619379265630792,18
"617","Millonarios","AmericaDeCali",0,4,0.00118224862652651,18
"618","Millonarios","AmericaDeCali",0,5,0.000180756834355833,18
"619","Millonarios","AmericaDeCali",1,0,0.137326236329156,18
"620","Millonarios","AmericaDeCali",1,1,0.124320372596288,18
"621","Millonarios","AmericaDeCali",1,2,0.042325403708358,18
"622","Millonarios","AmericaDeCali",1,3,0.0110381435838204,18
"623","Millonarios","AmericaDeCali",1,4,0.00215490743819987,18
"624","Millonarios","AmericaDeCali",1,5,0.000336006008431771,18
"625","Millonarios","AmericaDeCali",2,0,0.112131092986153,18
"626","Millonarios","AmericaDeCali",2,1,0.0909955314586684,18
"627","Millonarios","AmericaDeCali",2,2,0.0471843245027179,18
"628","Millonarios","AmericaDeCali",2,3,0.00999699917795986,18
"629","Millonarios","AmericaDeCali",2,4,0.00202629369225944,18
"630","Millonarios","AmericaDeCali",2,5,0.000327998819022403,18
"631","Millonarios","AmericaDeCali",3,0,0.0610671876926375,18
"632","Millonarios","AmericaDeCali",3,1,0.0510953907359511,18
"633","Millonarios","AmericaDeCali",3,2,0.0215843839516063,18
"634","Millonarios","AmericaDeCali",3,3,0.0103689919052463,18
"635","Millonarios","AmericaDeCali",3,4,0.00130712043312923,18
"636","Millonarios","AmericaDeCali",3,5,0.000223714534393775,18
"637","Millonarios","AmericaDeCali",4,0,0.0249547521490799,18
"638","Millonarios","AmericaDeCali",4,1,0.0215035393019082,18
"639","Millonarios","AmericaDeCali",4,2,0.00948313291543004,18
"640","Millonarios","AmericaDeCali",4,3,0.00284151177917769,18
"641","Millonarios","AmericaDeCali",4,4,0.00198091106243445,18
"642","Millonarios","AmericaDeCali",4,5,0.000118891696253729,18
"643","Millonarios","AmericaDeCali",5,0,0.0081619192263942,18
"644","Millonarios","AmericaDeCali",5,1,0.00723521094518985,18
"645","Millonarios","AmericaDeCali",5,2,0.00333913506299207,18
"646","Millonarios","AmericaDeCali",5,3,0.00106373016938205,18
"647","Millonarios","AmericaDeCali",5,4,0.000260678648073267,18
"648","Millonarios","AmericaDeCali",5,5,0.00038771293517645,18
"649","Patriotas","AmericaDeCali",0,0,0.157329030710791,19
"650","Patriotas","AmericaDeCali",0,1,0.120527805921823,19
"651","Patriotas","AmericaDeCali",0,2,0.0504022660146013,19
"652","Patriotas","AmericaDeCali",0,3,0.0140951362739992,19
"653","Patriotas","AmericaDeCali",0,4,0.00296484084646803,19
"654","Patriotas","AmericaDeCali",0,5,0.000500241466330063,19
"655","Patriotas","AmericaDeCali",1,0,0.145552888953882,19
"656","Patriotas","AmericaDeCali",1,1,0.144898451302477,19
"657","Patriotas","AmericaDeCali",1,2,0.0562702466600905,19
"658","Patriotas","AmericaDeCali",1,3,0.016285971681336,19
"659","Patriotas","AmericaDeCali",1,4,0.00351466795368893,19
"660","Patriotas","AmericaDeCali",1,5,0.000604110542010614,19
"661","Patriotas","AmericaDeCali",2,0,0.0735119418611196,19
"662","Patriotas","AmericaDeCali",2,1,0.068017228919071,19
"663","Patriotas","AmericaDeCali",2,2,0.0415313781682662,19
"664","Patriotas","AmericaDeCali",2,3,0.00957099836070921,19
"665","Patriotas","AmericaDeCali",2,4,0.0021738122566,19
"666","Patriotas","AmericaDeCali",2,5,0.000391722981848557,19
"667","Patriotas","AmericaDeCali",3,0,0.0248334872448183,19
"668","Patriotas","AmericaDeCali",3,1,0.0238124452337668,19
"669","Patriotas","AmericaDeCali",3,2,0.0115859512764737,19
"670","Patriotas","AmericaDeCali",3,3,0.00800698329822767,19
"671","Patriotas","AmericaDeCali",3,4,0.000925985742797853,19
"672","Patriotas","AmericaDeCali",3,5,0.000180323638921172,19
"673","Patriotas","AmericaDeCali",4,0,0.00631189012636319,19
"674","Patriotas","AmericaDeCali",4,1,0.00621980252715775,19
"675","Patriotas","AmericaDeCali",4,2,0.0031891283095704,19
"676","Patriotas","AmericaDeCali",4,3,0.00112295411464854,19
"677","Patriotas","AmericaDeCali",4,4,0.00162724880051351,19
"678","Patriotas","AmericaDeCali",4,5,6.48428458460409e-05,19
"679","Patriotas","AmericaDeCali",5,0,0.00128734621575947,19
"680","Patriotas","AmericaDeCali",5,1,0.00129457824123236,19
"681","Patriotas","AmericaDeCali",5,2,0.000697101633686298,19
"682","Patriotas","AmericaDeCali",5,3,0.000265557351079708,19
"683","Patriotas","AmericaDeCali",5,4,7.87752027318197e-05,19
"684","Patriotas","AmericaDeCali",5,5,0.000352857321293071,19
"685","Petrolera","AmericaDeCali",0,0,0.101775655108678,20
"686","Petrolera","AmericaDeCali",0,1,0.0861147954867132,20
"687","Petrolera","AmericaDeCali",0,2,0.0418282712512102,20
"688","Petrolera","AmericaDeCali",0,3,0.0136014530355324,20
"689","Petrolera","AmericaDeCali",0,4,0.00333107118016195,20
"690","Petrolera","AmericaDeCali",0,5,0.000655370932625706,20
"691","Petrolera","AmericaDeCali",1,0,0.121240222573737,20
"692","Petrolera","AmericaDeCali",1,1,0.137693758438653,20
"693","Petrolera","AmericaDeCali",1,2,0.060793813426295,20
"694","Petrolera","AmericaDeCali",1,3,0.0203065536722096,20
"695","Petrolera","AmericaDeCali",1,4,0.00509033114721587,20
"696","Petrolera","AmericaDeCali",1,5,0.00102158655118891,20
"697","Petrolera","AmericaDeCali",2,0,0.0826233576873243,20
"698","Petrolera","AmericaDeCali",2,1,0.0852841136831569,20
"699","Petrolera","AmericaDeCali",2,2,0.0543651348524837,20
"700","Petrolera","AmericaDeCali",2,3,0.0152796736271029,20
"701","Petrolera","AmericaDeCali",2,4,0.00396795422903413,20
"702","Petrolera","AmericaDeCali",2,5,0.000824381000501872,20
"703","Petrolera","AmericaDeCali",3,0,0.0375618635917446,20
"704","Petrolera","AmericaDeCali",3,1,0.0398298965526751,20
"705","Petrolera","AmericaDeCali",3,2,0.0213675462319398,20
"706","Petrolera","AmericaDeCali",3,3,0.0119402669772827,20
"707","Petrolera","AmericaDeCali",3,4,0.00209724251659646,20
"708","Petrolera","AmericaDeCali",3,5,0.000457825708760478,20
"709","Petrolera","AmericaDeCali",4,0,0.0128151547746255,20
"710","Petrolera","AmericaDeCali",4,1,0.0139165546950219,20
"711","Petrolera","AmericaDeCali",4,2,0.0077392606415189,20
"712","Petrolera","AmericaDeCali",4,3,0.00292648442804955,20
"713","Petrolera","AmericaDeCali",4,4,0.00217052355516036,20
"714","Petrolera","AmericaDeCali",4,5,0.000195563991355496,20
"715","Petrolera","AmericaDeCali",5,0,0.00349988227833596,20
"716","Petrolera","AmericaDeCali",5,1,0.00388148763400479,20
"717","Petrolera","AmericaDeCali",5,2,0.00223764043432265,20
"718","Petrolera","AmericaDeCali",5,3,0.000890123006114303,20
"719","Petrolera","AmericaDeCali",5,4,0.000272672638011164,20
"720","Petrolera","AmericaDeCali",5,5,0.000402512460656245,20
"721","AmericaDeCali","Atl.Nacional",0,0,0.173911608766937,21
"722","AmericaDeCali","Atl.Nacional",0,1,0.175884365853715,21
"723","AmericaDeCali","Atl.Nacional",0,2,0.0965093977100053,21
"724","AmericaDeCali","Atl.Nacional",0,3,0.0354875308758605,21
"725","AmericaDeCali","Atl.Nacional",0,4,0.00983369716173903,21
"726","AmericaDeCali","Atl.Nacional",0,5,0.00218945870645938,21
"727","AmericaDeCali","Atl.Nacional",1,0,0.0998197939101499,21
"728","AmericaDeCali","Atl.Nacional",1,1,0.13663866993011,21
"729","AmericaDeCali","Atl.Nacional",1,2,0.0710916021222151,21
"730","AmericaDeCali","Atl.Nacional",1,3,0.0275910951065888,21
"731","AmericaDeCali","Atl.Nacional",1,4,0.00794895834024881,21
"732","AmericaDeCali","Atl.Nacional",1,5,0.00181858226616138,21
"733","AmericaDeCali","Atl.Nacional",2,0,0.0328550486036095,21
"734","AmericaDeCali","Atl.Nacional",2,1,0.0407650705682584,21
"735","AmericaDeCali","Atl.Nacional",2,2,0.0355804815264878,21
"736","AmericaDeCali","Atl.Nacional",2,3,0.0104887455563792,21
"737","AmericaDeCali","Atl.Nacional",2,4,0.00321472834596194,21
"738","AmericaDeCali","Atl.Nacional",2,5,0.000778991895209472,21
"739","AmericaDeCali","Atl.Nacional",3,0,0.00751927893155136,21
"740","AmericaDeCali","Atl.Nacional",3,1,0.00929584816537151,21
"741","AmericaDeCali","Atl.Nacional",3,2,0.00592958007672916,21
"742","AmericaDeCali","Atl.Nacional",3,3,0.00680530834661389,21
"743","AmericaDeCali","Atl.Nacional",3,4,0.000850569296180306,21
"744","AmericaDeCali","Atl.Nacional",3,5,0.000223980254746697,21
"745","AmericaDeCali","Atl.Nacional",4,0,0.00132609505409997,21
"746","AmericaDeCali","Atl.Nacional",4,1,0.00161579537673413,21
"747","AmericaDeCali","Atl.Nacional",4,2,0.0010312612002158,21
"748","AmericaDeCali","Atl.Nacional",4,3,0.00046334612139997,21
"749","AmericaDeCali","Atl.Nacional",4,4,0.00148982277554051,21
"750","AmericaDeCali","Atl.Nacional",4,5,4.74116643944877e-05,21
"751","AmericaDeCali","Atl.Nacional",5,0,0.000190282699657739,21
"752","AmericaDeCali","Atl.Nacional",5,1,0.00022832230105544,21
"753","AmericaDeCali","Atl.Nacional",5,2,0.000143927451057061,21
"754","AmericaDeCali","Atl.Nacional",5,3,6.5331562824258e-05,21
"755","AmericaDeCali","Atl.Nacional",5,4,2.42900086948544e-05,21
"756","AmericaDeCali","Atl.Nacional",5,5,0.000341721467036703,21
"757","Bucaramanga","Atl.Nacional",0,0,0.276407910400449,22
"758","Bucaramanga","Atl.Nacional",0,1,0.230283778262711,22
"759","Bucaramanga","Atl.Nacional",0,2,0.101607802705415,22
"760","Bucaramanga","Atl.Nacional",0,3,0.0301675332529623,22
"761","Bucaramanga","Atl.Nacional",0,4,0.00677302021481639,22
"762","Bucaramanga","Atl.Nacional",0,5,0.00122524731083048,22
"763","Bucaramanga","Atl.Nacional",1,0,0.0930196105197218,22
"764","Bucaramanga","Atl.Nacional",1,1,0.114389348287531,22
"765","Bucaramanga","Atl.Nacional",1,2,0.0486277692854316,22
"766","Bucaramanga","Atl.Nacional",1,3,0.0154951852043047,22
"767","Bucaramanga","Atl.Nacional",1,4,0.00362226369778026,22
"768","Bucaramanga","Atl.Nacional",1,5,0.000668201310268039,22
"769","Bucaramanga","Atl.Nacional",2,0,0.0178250852949354,22
"770","Bucaramanga","Atl.Nacional",2,1,0.0192559888033135,22
"771","Bucaramanga","Atl.Nacional",2,2,0.0211493485531244,22
"772","Bucaramanga","Atl.Nacional",2,3,0.00407757771345544,22
"773","Bucaramanga","Atl.Nacional",2,4,0.00109074917324697,22
"774","Bucaramanga","Atl.Nacional",2,5,0.000224492562951716,22
